G029,WATER,Wasser,مي,ماء,,Ma'a,,water,l'eau,voda,(het) water,ማይ,May,,,biyo,,پانی,Paani,পানি,pani,آب ,aab,آب ,aaw,,,ujë,voda,woda,Вода (voda),,вода,,"S, C: voda",,,voda / вода,av,S: Vatten N: Vann D: Vand,,,vesi,,acqua,su,Agua,víz,água,Neró,Νερό,apă,ջուր,jur,Vanduo,tubig,,நீர்,Nir
G030,AVAILABLE_Q,Haben Sie...,عندك...؟ ,هل عندك؟,,indak...?,,Do you have...,Avez-vous...?,Imate...,Heeft u...,ኣለኪ ዶ ...፧,aleki do ...?,,,,,"کیا آپ کے پاس ۔۔۔۔ ہے؟
","Kya aap ke paas .... hai?
",আপনার কাছে কি ... আছে?,apnar kachhe ki .... achhe?,....دارین؟,...daarin?,....دارین؟,...daarin?,... لرې؟     ,? laré ۔۔۔,A keni...?,Imate li...,Czy masz?,Имате ли...? (Imate li...?),,У вас есть…?,,"S, C: Máte?",,...... هه ته ؟,imate li? / имате ли...,...te heye?,"S: Har du…
N: Har du...
D: Har du...",,,Onko teillä...?,,Lei ha… ?/ Avete…?,... var mı?,¿Tiene…?,Van önnek...,Tem...?,Mípos éhete…?,Μήπως έχετε …;,Aveți...?,,,Ar turite...,May... ka ba?,,நீங்கள்...,Nīṅkaḷ...
G031,LOCATION_Q,Wo ist...,   وين,این ...؟,,ayn? fayn?        / ouin,,Where is..?,Où est…,Kje je...?,Waar is ...,…ኣበይ እዩ፧,… abey ey-yu?,,,,,۔۔۔۔ کہاں ہے؟,"""xxx kahan hai?""", ..... কোথায়?,... kothay?,...کجاست؟,...kojaast?,...کجاست؟,...kojaast?,... چېرته دی؟       ,cherta dai...?,Ku është…,Gdje / gde je...?,Gdzie jest ...?,Каде е (Kade e),,Где…?,,"S: Kde
C: Kde",,.........له کوییه?,kade e? / къде е?,...li kuderê ye?,"S: Var är..
N: Hvor er
D: Hvor er..",,,Missä on...?,,Dov'è...,... nerede?,¿Dónde está…?,Hol van...,Onde está…? ,Pu íne...?,Πού είναι...;,Unde este?,,,Kur yra...?,Saan ang...?,,எங்கே ..?,Eṅkē..?
G032,TOILET_LOCATION_Q,"Wo ist die Toilette?  /
Wo ist das Badezimmer?",فین الحمام ,أين الحمام؟,,ayna 'l-hammam,,"Where is the toilet? / 
Where is the bathroom?",Où sont les toilettes? /Où est la salle de bain?,Kje je wc / kopalnica?,Waar is de wc / Waar is de badkamer?,ዓይኒ ምድሪ ኣበይ እዩ፧ / ዓይኒ ምድሪ ባኞ፧,abey ey-yu ani midri? / abey ey-yu banjo?,,,,,"غسل خانہ کدھر ہے؟
",Ghusulkhana kidhar hai?,বাথরুম কোনদিকে? / বাথরুমটা  কোথায়? ,bathroom ta kothay?,توالت ​​(دستشویی) کجاست؟,"toilet/
dastshooee kojaast?", تشناب کجاست؟,Tashnaab kojast?,تشناب / غسل خانه چېرته دی؟   ,tashnab/ghusl khana cherta dai?,Ku është tualeti/ Ku është banjoja?,"Gdje / gde je WC (zahod, toalet)?",Gdzie jest toaleta?,Каде е тоалетот? (Kade e toaletot?),,Где туалет?,,"S: Kde je toaleta (záchod), prosím?
C: Kde je toaleta (záchod), prosím?",,توالیت له کوییه؟,kade e toaletnata / къде е тоалетната,Tûwalet/ serşok li ku derê ye?,"S: Var finns toaletten/badrummet?
N: Hvor er toalettet?
D: Hvor er toilettet henne?",,,Missä on vessa? / Missä on kylpyhuone?,,Dov’è il bagno?,Tuvalet nerede?,¿Dónde está el baño?,Hol van a WC / fürdőszoba?,Onde fica a casa de banho?,Pu íne i tualéta/ to bánio?,Πού είναι η τουαλέτα/το μπάνιο;,Unde este toaleta/baia?,,,Kur yra tualetas / Kur yra vonios kambarys?,Nasaan ang banyo / CR?,,"கழிவறை எங்கே?""/எங்கே குளியலறை உள்ளது ? ""","Kaḻivaṟai eṅkē?""/Eṅkē kuḷiyalaṟai uḷḷatu?"
,BATHROOM_LOCATION_Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,நான் மழை எடுக்க வேண்டும்,Nāṉ maḻai eṭukka vēṇṭum
G033,NEED_SHOWER,Ich brauche eine Dusche,بحاجة  اتحمم,أنا بحاجة للاستحمام,,Bihaja ana athamam,,I need to take a shower,J'ai besoin de prendre une douche.,Rad bi se stuširal (m) Rada bi se stuširala (f),Ik moet/wil douchen.,ነብሰይ ክሕፀብ ደልየ,Ane nebsey k'hetseb delye,,,,,"مجھے نہانے کی ضرورت ہے۔
",Mujhey nahaney ki zaroorat hai.,আমাকে গোসল করতে হবে,amake goshol korte hobe,به حمّام نیاز (احتیاج) دارم,be hammam niaz daram,باید شاور بی گیرم.,Baayad shaawar bigiram.,زه غواړم غسل وکړم      ,za ghwarram ghusl u-krram,Kam nevojë të bëj një dush,Moram se otuširati. / Moram da se istuširam.,potrzebuje wziąć przysznic,Мора да се истуширам (Mora da se istushiram),,Мне нужно принять душ,,"S: Potrebujem sa osprchovať. 
C: Potřebuji se osprchovat.",,پیویسته حه مامیک بکه م,Triabva da se izkupya / трябва да се изкъпя,Divê ez serê xwe bişom,"S: Jag måste ta en dusch N: Jeg må dusje
D: Jeg har brug for et bad",,,Minun täytyy käydä suihkussa.,,Ho bisogno di fare una doccia,yıkanmam lazım,Necesito ducharme,Zuhanyozni szeretnék,Preciso de tomar banho,Prépi na káno duz,Πρέπει να κάνω ντους,Aș vrea să fac un duș,,,Man reikia nusiprausti,Kailangan ko maligo,,நான் எங்கே மழை எடுக்க?,Nāṉ eṅkē maḻai eṭukka?
G034,SHOWER_LOCATION_Q,Wo kann ich duschen?, وين الحمام/الدوش,اين باستطاعتي الاستحمام؟,,Ayna Bi Istitaa'ati elta7amom   / ouin Alhammam,,Where can I take a shower?,Où puis-je prendre une douche? ,Kje se lahko stuširam?,Waar kan ik douchen?,ነብሰይ አበይ ክሕፀብ እክእል፧,Nebsey Abey kihtseb EkiEl,,,,,میں کہاں نہا سکتی/ سکتا ہوں؟,"Mei kahan naha sakti/sakta (weiblich/maennlich, m/f) hoo?",কোথায় গোসল করতে পারি?,ami kothay goshol korte pari? ,کجا می تونم دوش بگیرم، حمّام کنم؟,koja mitoonam doosh begiram?,در کجا شاور بی گیرم؟,Da kojaa shaawar bigiram?,چیرته کولای شم غسل وکړم؟    ,cherta kawalay sham ghusl u-krram?,Ku mund të bëj një dush?,Gdje se mogu otuširati? / Gde mogu da se istuširam?,gdzie mogę wziąć przysznic?,Каде може да се истуширам? (Kade mozhe da se istushiram?),,Где я могу принять душ?,,"S: Kde sa môžem osprchovať?
C: Kde se mohu osprchovat?",,له کوی ده توانم خؤم بشؤم ,Kude moga da se izkupya? / Къде мога да се изкъпя?,Li ku derê ez dikarim serê xwe bişom?,"S: Var kan jag duscha N: Hvor kan jeg dusje?
D: Hvor kan jeg tage et bad?",,,"Missä voin
käydä suihkussa?",,Dove posso fare una doccia?,nerede yıkanabilirim?,¿Dónde puedo ducharme?,Hol lehet zuhanyozni?,Onde posso tomar um banho?,Pu boró na káno duz?,Πού μπορώ να κάνω ντους;,Unde pot să fac un duș?,,,Kur aš galėčiau nusiprausti?,Saan ako pwedeng maligo?,,சுகாதார திண்டு/துண்டு,Cukātāra tiṇṭu/Tuṇṭu
G035,SANITARYPAD,(die) Damenbinde,فوطة صحية,فوطة صحية,,Fouta Sohiya,,sanitary pad / towel,(la) serviette hygiénique,Damski vložki,(het) maandverband,ጽግያት,tsgyat,,,,,سینیٹری پیڈ / تولیہ / کپڑے,Sanitary pad /toliya / kapray,স্যানিটারি প্যাড  ,sanitary pad,نوار بهداشتی,navaar e behdashti,نوار بهداشتی,nawaree bedashati,توکري      ,tukri,Peceta higjenike/lines,higijenski ulošci,serwetka higieniczna,(Хигиенска) влошка ((Higienska) vloshka),,(гигиениченые) прокладки,,"S: hygienické vložky
C: hygienické vložky",,سانتی                 ,damski prevrazki / дамски превръзки,Ped,"S: Binda N: Bind
D: Bind",,,terveysside,,Assorbente,ped,Toalla sanitaria,Intim betét,Penso higiénico,Serviéta,Σερβιέτα,tampon,սանիտարական անձեռոցիկ,sanitarakan andzerrots’ik,Rankšluostis,Napkin,,டயபர்/துணியை,Ṭayapar/Tuṇiyai
G036,DIAPER,(die) Windel,حفاظة، بامبرس  ,حفاظة اطفال,,"hafaada, bambers",,diaper / nappy,(la) couche / (la) couche-culotte,Plenice,(de) luier; (het) verband,መድረዝ ኣፍ,medrez af,,,,,لنگوٹ / ڈایپر,"Langot / Diaper
",ডাইপার,daipar,پوشک,pooshak,پوشک,pooshak,اوړني,,Pampers/pelena,pelena,pielucha/ Pampers,"Пелена (Pelena)
",,Пеленка / Подгузник,,"S: plienka
C: plenka / gatě",,دايبي ,pelena / пелена,Cilik,"S: Blöja N: Bleie
D: Ble",,,vaippa,,Pannolino,Bebek bezi,Pañal,Pelenka,Fralda,Pána,Πάνα,Pampers/scutec,խանձարուր,khandzarur,Sauskelnės / Vystyklas,"""diaper"" (pronounced as in English)",,நான் ஒரு போன் செய்ய வேண்டும்,Nāṉ oru pōṉ ceyya vēṇṭum
G037,NEED_MAKE_PHONECALL,Ich muss anrufen / telefonieren,بدي احكي تلفون,أنا بحاجة لاجراء مكالمة,,Bihaja ijra'a moukalama,,I need to make a phone call,je dois téléphoner.,Telefonirati moram,Ik moet telefoneren.,ተለፎን ክድዉል ደልየ,Telephone kidiwil delye,,,,,مجھے فون کرنا ہے۔,Mujhey phone karna hai,আমাকে একটা ফোন করতে হবে,amake ekta fon korte hobe,باید تلفن کنم (زنگ بزنم),bayad telefon konam/zang bezanam,باید تلفن کنم (زنگ بزنم),baayad telefun konam/zang bezanam,زه غواړم تیلفون وکړم.     ,za ghwarram telefon u-krram,Më duhet të bëj një telefonatë,Moram telefonirati. / Moram da telefoniram.,muszę zadzwonić,Мора да телефонирам (Mora da telefoniram),,Мне нужно позвонить,,"S: Potrebujem si zatelefonovať / Potrebujem si zavolať
C: Potřebuji si zatelefonovat / Potřebuji si zavolat",,پیویسته ته له فونیک بکه م,Tryabva da se obadya / Трябва да се обадя,Divê ez telefon bikim,"S: Jag måste ringa N: Jeg må ringe
D: Jeg skal ringe",,,Minun täytyy soittaa puhelu.,,Devo chiamare / telefonare,telefon etmem lazım,Necesito hacer una llamada telefónica ,Szeretnék telefonalni,Preciso de fazer uma chamada / Preciso fazer um telefonema / Preciso telefonar,Prépi na tilefoníso / Prépi na káno éna tilefónima,Πρέπει να τηλεφωνήσω / Πρέπει να κάνω ένα τηλεφώνημα,Trebuie să telefonez,,,Man reikia paskambinti,Kailangan kong tumawag,,பிரார்த்தனை செய்ய,Pirārttaṉai ceyya
,PRAY,beten,يصلي,يصلي,,y-salli,,to pray,prier,moliti,bidden,ጸለየ,s’eleje,,,,,نماز پڑھنا / دعا کرن,namaaz parhna / dua karna,নামাজ পড়া / প্রার্থনা করা,namaj pora / prarthona kora,نماز خوندن,namaaz khundan,دعا کردن (نماز خواندن),du'aa kardan / namaaz khaandan,لمونځ     ,lmundz,"Lutje/
Falje",Moliti se  /  Klanjati (for muslims),modlić się,Се моли (Se moli),,Молиться,,"S: modliť sa
C: modlit se",,نویز  ,Molya se / Моля се,Nimêj kirin,"S: bedja N: Bønn
D: Bede",,,rukoilla,,Pregare,dua etmek / namaz kılmak,Oración / Rezar / Orar,imádkozni,Rezar,Proséfhome,Προσεύχομαι,Rugăciune,աղոթել,aghot’yel,Melstis,dasal,,நான் எங்கே ஜெபம் செய்யலாம்?,Nāṉ eṅkē jepam ceyyalām?
G038,PRAY_LOCATION_Q,Wo kann ich beten?,وين فيني اصلي؟ ,اين بامكاني ان اصلي؟,, ayna bi 'imkani an 'usalli,,Where can I pray?,où puis-je prier?,Kje lahko molim?,Waar kan ik bidden?,አበይ ክጽልይ እክእል፧,Abey Kitsili EkiEl,,,,,میں کہاں نماز پڑھ سکتی/سکتا ہوں؟,"Mei kahan namaz parh sakti/sakta (weiblich/maennlich, m/f) hoo?",আমি কোথায় নামাজ পড়তে পারি? / আমি কোথায় প্রার্থনা করতে পারি?,ami kothay namaj porte pari?,"
کجا می تونم نماز بخونم؟",koja mitoonam namaaz bekhunam?,کجا نماز خوانده می توانم؟,Kojaa namaaz khaandah metaanam?,چیرته کولای شم لمونځ وکړم؟     ,cherta kawalay sham lmundz u-krram?,Ku mund të lutem/ falem?,Gdје se mogu pomoliti? / Gde mogu da se pomolim?   /  Gdje mogu klanjati? Gde mogu da klanjam? (for muslims),gdzie mogę się pomodlić?,Каде може да се молам? (Kade mozhe da se molam?),,Где я могу помолиться?,,"S: Kde sa môžem pomodliť? 
C: Kde se mohu pomodlit?",, له کوی ده توانم نویز بکه م؟,Kude moga da se pomolya? / Къде мога да се помоля?,Li ku derê ez dikarim nimêj bikim,"S: Var kan jag be? N: Hvor kan jeg be?
D: Hvor kan jeg bede?",,,Missä voin rukoilla?,,Dove posso pregare?,nerede namaz kılabilirim?,¿Dónde puedo rezar?,Hol lehet imádkozni,Onde posso rezar?,Pu boró na prosefhithó,Πού μπορώ να προσευχηθώ;,Unde pot să mă rog?,,,Kur aš galiu melstis?,Saan ako p(u)wedeng magdasal?,,நான் எங்கே buy_____ முடியும்?,Nāṉ eṅkē buy_____ muṭiyum?
G039,PURCHASE_X_LOCATION_Q,Wo kann ich _____ kaufen?,من وين بقدر اشتري؟...,"من اين استطيع ان اشتري,,؟",,Ayna youmkinouni elshira'a?,,Where can I buy_____?,où puis-je acheter...?,Kje lahko kupim...?,Waar kan ik _____ kopen?,___ አበይ ክዕድግ እክእል፧,___ abey kiEdig EkiEl?,,,,,میں کہاں ۔۔۔۔ خرید سکتی/سکتا ہوں؟,Mei ... kahan kharid sakti/sakta (f/m) hoo?,...কোথায় কিনতে পাওয়া যায়?,.... kothay kinte pawa jay ,کجا میتونم ..... بخرم؟,Koja mitoonam _____ bekharam?,ــــــــ از کجا بخرم؟,_____ az koja bekharam?,چیرته ... پیرودلی/اخیستلی شم؟,,Ku mund të blej ____?,Gdje mogu kupiti...? / Gde mogu da kupim...?,Gdzie moge kupić______?,Каде можам да купам___? (Kade mozham da kupam____?),,Где мне можно купить_______?,,"S: Kde kúpim... ?
C: Kde koupím...?",,له کوی ده توانم ......بکرم؟,Kude moga da kupia...? / Къде мога да купя...?,Ez dikarim li ku derê ...bistînim?,S: Var kan jag köpa ___ N: Hvor kan jeg kjøpe ___ D: Hvor kan jeg købe___,,,Mistä voin ostaa...?,,Dove posso comprare _______ ?,_____ nereden satın alabilirim?,¿Dónde puedo comprar____?,Hol vásárolhatok _____?,Onde posso comprar...?,Pu boró na agoráso...?,Πού μπορώ να αγοράσω ... ;,De unde pot cumpăra?,,,Kur aš galiu nusipirkti ___?,Saan ako p(u)wedeng bumili ng...?,,நான் எங்கே find____ முடியும்?,Nāṉ eṅkē find____ muṭiyum?
G040,LOCATION_X_Q,Wo kann ich _____ finden?,وين بلاقي....,اين اجد.....,,wain bla'ei...?,,Where can I find____?,où puis-je trouver...?,Kje lahko najdem...?,Waar kan ik _____ vinden?,___ አበይ ክረክብ እክእል፧,___ Abey Kirekib EkiEl,,,,,۔۔۔۔۔ کہاں ملےگا / ملےگی؟,xxx kahan milega/milegi?, ....কোথায় পাব?,... kothay pabo?,"کجا میتونم .....پیدا کنم؟ 

",koja mitoonam ....peyda konam?,ــــــــ کجا پیدا کنم؟,_____ koja payda konam?,چیرته ... موندلای/پیدا کولای شم؟,,Ku mund të gjej ___?,Gdje mogu naći...? / Gde mogu da nađem...?,Gdzie moge znaleźć_____?,Каде можам да најдам_____? (Kade mozham da najdam_____?,,Где я могу найдти____?,,"S: Kde nájdem...? 
C: Kde najdu...?",,له کوی ......بدؤزمه وه؟,Kude moga da nameria...? / Къде мога да намеря...?,Ez dikarim li ku derê...bibînim?,S: Var kan jag hitta ___? N: Hvor kan jeg finne ___? D: Hvor kan jeg finde___,,,Mistä löydän...?,,Dove posso trovare _____?,_____ nerede bulabilirim?,¿Dónde puedo encontrar___?,Hol találok….?,Onde posso encontrar...?,Pu boró na vro...?,Πού μπορώ να βρω ... ;,Unde pot găsi...,,,Kur aš galiu rasti ___?,Saan ako p(u)wedeng makahanap ng...?,,இது என்ன காலம் ?,Itu eṉṉa kālam?
G041,TIME_CLOCK_Q,Wie spät ist es?,قديش الساعة؟ ,كم الساعة؟,,kam al-sa'ah,,What time is it?,Quelle heure est-il?,Koliko je ura?,Hoe laat is het?,ሰዓተ ክንደይ ኢዩ፧,Se'At Kindey eyu?,,,,,کتنا بجا ہے؟,Kitna baja hai?,ক'টা বাজে?,kota baje,ساعت چنده؟,Sa’at chande?,چند بجا است؟,Chand bajaa ast?,څو بجې دي؟,,Sa është ora?,Koliko je sati?,Która godzina?,Колку е часот? (Kolku e chasot?),,Cколько времени?/Который час?,,"S: Koľko je hodín ?
C: Kolik je hodin?",,سه عات چه نده ؟,Kolko e chasut? / Колко е часът?,Saet çend e?,"S: Vad är klockan? N: Hva er klokken?
D: Hvad er klokken?",,,Mitä kello on?,,Che ora è? / Che ore sono?,saat kaç,¿Qué hora es?,Mennyi az idő?,Que horas são?,Ti óra íne?,Τι ώρα είναι;,Cât e ceasul?,,,Kiek dabar valandų?,Anong oras na?,,தூங்க,Tūṅka
,SLEEPING,schlafen,النوم ,نوم,,an-nawm,,to sleep,dormir,Spati,slapen,(ምድቃሰ),medkas,,,,,سونا,sona,ঘুমানো ,ghumano,خوابیدن,khaabidan,خواب کردن,khaaw kardan,بیدیدل / خوب  , bididal (v) / khob (n),Flë (më zë gjumi),spavati,spać,Спие (Spie),,Спать,,"S: spať
C: spát",,بؤ نوستن,spane / спане,razan,S: Sova N: Sove D: Sove,,,nukkua,,Dormire,uyumak,Dormir,aludni,Dormir,Kimáme,Κοιμάμαι,A dormi,,,Miegoti,tulog,,நான் (நாம்) தூங்க வேண்டும்,Nāṉ (nām) tūṅka vēṇṭum
G042,NEED_SLEEP,Ich muss schlafen / Wir müssen schlafen,انا\نحن بحاجة للنوم,انا\نحن بحاجة للنوم,,Ana/ Nahnu bihaja lilnawm,,I (we) need to sleep,J'ai besoin de dormir. / Nous avons besoin de dormir.,Spati moram / Moramo spati,Ik moet slapen / Wij moeten slapen.,ክድቅስ (ክንድቅስ)ደልየ (ደሊና)፧,Kidiqis (kindiqis) delye (Delina),,,,,مجھے(ہمیں) سونا ہے,Mujhey (humey) sona hai,আমাকে ঘুমাতে হবে,amake ghumate hobe,نیازبه خوابیدن دارم،داریم,niaaz be khabidan daram/darim,باید خواب کنم / کنیم.,Baayad khaaw konam/konim.,مونږ باید بیده شو   ,mung bayad bida shu,Më duhet të flë/ Na duhet të flemë,"Moram(o) spavati. (sg/pl) / Moramo da spavamo.

",Chce mi/nam się spać.,Мора да спијам (спиеме) (Mora da spijam (spieme)),,Мне / Нам нужно спать,,"S: Musím ísť spať. / Potrebujem sa vyspať. 
C: Musím jít spát / Potřebuji se vyspat",,"من, ئيمه, پیویسته بنووین",Tryabva da spya / Трябва да спя,Divê ez razim,"S: Jag måste sova / Vi måste sova N: Jeg må sove/Vi må sove
D: Jeg/Vi skal sove",,,"Minun täytyy nukkua /
Meidän täytyy nukkua.",,Devo/dobbiamo dormire / Ho/abbiamo sonno,Uykum(uz) var,Necesito (necesitamos) dormir / Tengo sueño,Aludni szeretnénk,Preciso de dormir,Prépi na kimithó/Prépi na kimithúme [pl],Πρέπει να κοιμηθώ / πρέπει να κοιμηθούμε [pl],Aș vrea să dorm,,,Man (mums) reikia miego,Kailangan kong/nating matulog,,சுரங்கப்பாதை / நிலத்தடி உள்ளது?,Curaṅkappātai/ nilattaṭi uḷḷatu?
